GID_1,GID_2,POP_ZONE,LPC,LPC_PCT_CHANGE,YEAR,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,FOREST_GROWTH,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.32_1,VNM.32.2_1,total,0.3196476548128062,4.016814103187483,2019,2.0318458668822537,2.335453002548604,4.3488753427322686e-13,-11.764049535049658,163095.944213867,0.4025325670274027,4.955330824518218e-05,0.0337944226384591,7.759657421880629e-05,5.699948900319307,68.81331403762663,88.13314037626628,71.37481910274964,64.32706222865411,74.61167390255667,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,total,0.27856764963834413,-12.851652297752524,2020,-0.8461575028890111,-0.15929268421609466,2.298473344185202e-13,-47.14786782687729,164169.010986328,0.6579359024733833,5.0107012147674434e-05,0.034014575884,6.54138249399718e-05,-0.16000000000000458,51.73661360347323,49.782923299565844,80.37626628075253,36.68596237337192,55.6150506512301,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,total,0.2860549374236313,2.68778079400378,2021,-8.766955442120505,1.8176256340565855,3.0245540339233684e-13,31.589693723229082,165482.36307421862,0.8000000000000007,5.0047738974537416e-05,0.0326751374800352,7.100739743558956e-05,-0.16100000000000003,52.74963820549928,49.131693198263385,67.49638205499276,12.15629522431259,42.928123492522914,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,urban,0.3041863282959024,16.404128375799875,2018,0.9025230537875295,2.012010722476787,1.8513938799968626e-13,23.88428906773008,91822.912109375,1.6649576659569787,5.1127988624208106e-05,0.0317137759282574,4.854448263519424e-05,8.756547153977468,72.76119402985074,85.07462686567165,75.28358208955225,28.507462686567166,62.95522388059703,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,urban,0.3041156880340505,-0.023222694539781763,2019,2.0489172318416404,2.335453002548604,1.6240754331144524e-13,-12.278232597527838,93431.109375,1.7514117431925769,5.005097587064818e-05,0.0339148457373192,7.871373528956374e-05,8.429343054040373,58.80597014925373,92.83582089552239,73.91044776119404,63.73134328358209,76.82587064676616,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,urban,0.26575996085587766,-12.61221590577014,2020,-0.8502532082858116,-0.15929268421609466,8.37590539311222e-14,-48.42662340473966,94271.98935937499,0.8999999999999897,5.045983407317386e-05,0.0342468001178233,6.420501425184536e-05,-0.16000000000000458,47.014925373134325,50.223880597014926,84.62686567164178,36.64179104477612,57.164179104477604,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.2_1,urban,0.26900720753723667,1.2218720498382352,2021,-8.69872342101482,1.8176256340565855,1.1088574920925245e-13,32.38658270953898,95026.16527424999,0.8000000000000007,5.037951700968045e-05,0.0327984711504388,7.058412910177178e-05,-0.16099999999998893,49.92537313432836,93.2089552238806,71.28358208955224,12.686567164179104,59.05970149253731,Khanh Hoa,North Central and Central Coastal Areas,Cam Ranh,#892889
VNM.32_1,VNM.32.3_1,rural,0.09497073443080484,73.76784948171591,2018,1.2443184655159145,2.4553623586113904,1.141987697311033e-12,28.416653484495512,44871.26171875,-0.18314894179066732,4.8773869604452685e-05,0.0317091931715962,4.647809223060466e-05,1.341378133186999,80.48780487804879,24.390243902439025,69.14634146341464,17.073170731707314,36.869918699187,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,rural,0.09003526906090883,-5.1968276327187475,2019,1.8035306637980586,2.8107236391974544,1.0009730060958946e-12,-12.34817954231704,45301.859375,0.9596290359494608,4.7453150768850815e-05,0.0339680221357,8.338952794203113e-05,2.0833803351612667,47.63719512195122,50.30487804878049,67.71341463414635,60.975609756097555,59.66463414634146,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,rural,0.09200824082288571,2.191332110800004,2020,-1.762496748559761,-2.798675322627353,4.853073396023897e-13,-51.516440838375956,45709.576109375,0.8999999999999897,4.657845886836346e-05,0.0342505647581704,8.145770359621932e-05,-0.16000000000000458,62.5,50.838414634146346,81.0670731707317,71.5701219512195,67.82520325203251,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,rural,0.1044085942561229,13.477437805932691,2021,-10.31403836934517,3.1757991171317057,6.442825388787569e-13,32.75763342186724,46075.25271825,0.8000000000000007,4.797212303660636e-05,0.0326224698015527,8.105666680566685e-05,-0.16099999999998893,45.42682926829268,94.0548780487805,64.8780487804878,27.591463414634145,62.17479674796748,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,total,0.18006465070670802,44.36290865703461,2018,1.2446934942385468,2.3150307824985727,5.125674944187942e-13,26.607633110154794,142671.475097656,0.7936473303832958,4.912167258696118e-05,0.0318358155785764,4.4669815255077695e-05,1.4770112785753131,83.06801736613603,24.312590448625183,73.08248914616499,17.80028943560058,38.39845634346358,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,total,0.18718836319946477,3.956197101873138,2019,1.853649935489643,2.693375131527964,4.521219351773143e-13,-11.792702404981759,143670.611083984,0.7003053593187536,4.801951955429595e-05,0.0341800713762601,8.440662419092944e-05,2.2333372685623187,62.22865412445731,53.83502170767004,69.69609261939219,61.28798842257597,61.60636758321273,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,total,0.18817745108719264,0.5283917604824051,2020,-1.576809188148287,-2.5954004257891183,2.2277988803841034e-13,-50.72570678283061,144412.569824219,0.5164304199982039,4.719178187764865e-05,0.0344953598936073,8.346544689570348e-05,-0.16000000000000458,60.27496382054993,49.782923299565844,82.19971056439942,61.07091172214182,64.3511818620357,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,total,0.21064054510170704,11.937186886491546,2021,-10.22006384348555,2.9604802306169242,2.9593119659933996e-13,32.8356878195025,145567.87038281278,0.8000000000000007,4.846528653854894e-05,0.0328415658987725,8.363303977732459e-05,-0.16100000000000003,56.72937771345876,49.131693198263385,66.25180897250362,27.713458755426917,47.69898697539797,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,urban,0.21683280843297043,39.25960463015714,2018,1.244880411077287,2.3150307824985727,1.8585534347260454e-13,24.755674242711233,98829.60546875,1.2419398817559824,5.001401559258907e-05,0.0321606851884042,4.003039756029137e-05,2.9444126954341066,82.23880597014926,34.47761194029851,76.05970149253731,18.65671641791045,43.06467661691542,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,urban,0.2295449303822894,5.862637689004835,2019,1.8786295790818475,2.536718273099403,1.655913390337396e-13,-10.903105641324707,99394.78515625,0.5718728561338926,4.947262734725619e-05,0.0347241169025455,8.701614385982016e-05,3.83044303220621,62.462686567164184,62.38805970149254,70.47761194029852,62.537313432835816,65.13432835820895,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,urban,0.22904128337968266,-0.21941107641452184,2020,-1.4843299928083642,-2.4465844813861937,8.363243939522917e-14,-49.494677751117834,100289.33822265624,0.8999999999999897,4.876535808328943e-05,0.0351234201400819,8.861662667417801e-05,-0.16000000000000458,57.537313432835816,50.223880597014926,81.61194029850746,57.91044776119403,63.24875621890547,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.3_1,urban,0.25573519621326124,11.654629436095142,2021,-10.173393244383655,2.6595265865230644,1.1124146256827769e-13,33.0123375244074,101091.65292843748,0.8000000000000007,4.97305747152501e-05,0.0334036912391142,9.024312800763835e-05,-0.16100000000000003,58.88059701492537,50.373134328358205,66.53731343283582,28.28358208955224,48.39800995024875,Khanh Hoa,North Central and Central Coastal Areas,Dien Khanh,#892889
VNM.32_1,VNM.32.4_1,rural,0.0037333000084046174,-21.19281577148052,2018,1.191705905193019,0.12041505421305221,3.339202863605042e-12,24.23481268867893,20346.3125,0.4682817815095941,4.621112958696048e-05,0.0290774618263892,3.865266262125752e-05,1.4068857201743334,6.6310975609756095,25.45731707317073,70.21341463414635,26.371951219512194,40.68089430894309,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,rural,0.01428111825197865,282.53336779332454,2019,1.2579383687796764,3.671285122163326,2.910491240454665e-12,-12.838741479981097,20545.224609375,0.9776322337278653,4.43052681279847e-05,0.0310484926542085,5.425699915699887e-05,1.59761980149018,62.11890243902439,42.68292682926829,68.75,58.38414634146342,56.605691056910565,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,rural,0.01486671202757763,4.100475643900259,2020,-0.8387739017069129,3.2964028397246325,1.2178470178517095e-12,-58.15665063944798,20730.131630859374,0.8999999999999897,4.432654676585447e-05,0.0312191574873066,6.610629400311845e-05,-0.16000000000000458,45.27439024390244,50.838414634146346,84.69512195121952,19.435975609756095,51.65650406504066,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
VNM.32_1,VNM.32.4_1,rural,0.0400617954948571,169.4731385160538,2021,-11.70720031782646,-4.597054292455949,1.6038574944308599e-12,31.696138424682886,20895.97268390625,0.8000000000000007,4.56159157092506e-05,0.0295974594920106,5.82334599026702e-05,-0.16100000000001113,65.625,8.231707317073171,65.3048780487805,82.6219512195122,52.05284552845529,Khanh Hoa,North Central and Central Coastal Areas,Khanh Son,#892889
