GID_1,GID_2,POP_ZONE,YEAR,LUMINOSITY_SUM,LOG_LUMINOSITY_SUM,LUMINOSITY_PCT_CHANGE,AVG_TEMP_PCT_CHANGE,MAX_TEMP_PCT_CHANGE,APPC,APPC_PCT_CHANGE,POPULATION,POP_PCT_CHANGE,MEAN_NO2,MEAN_CO,MEAN_HCHO,MEAN_FOREST_COVERAGE,ECON_SCORE,FOREST_SCORE,AIR_SCORE,TEMP_SCORE,ENVR_SCORE,NAME_1,REGION_NAME,NAME_2,COLOR
VNM.10_1,VNM.10.6_1,rural,2021,8298.630432128906,9.023845771992102,30.336922807856514,-12.154427094357478,-1.6549358631610778,1.976102844193719e-12,11.430174770211,74674.498933125,0.8000000000000007,5.311829438231226e-05,0.032975168300737,0.0001161073650553,83.67807874083522,68.31173780487805,92.6829268292683,58.9329268292683,69.1310975609756,73.58231707317073,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,total,2018,9425.708568573002,9.151196189179803,9.619571168628394,1.6279946891090802,2.349112058467062,3.3832530280996855e-12,25.537733137986752,105436.676757813,2.6079513942741883,5.23991911432197e-05,0.0334798935249677,8.651068234404604e-05,81.67558977346114,57.88712011577424,93.77713458755427,49.29088277858177,14.18234442836469,52.41678726483358,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,total,2019,12077.328666687012,9.399085310170786,28.13178530635867,0.9049276717091548,0.2987784714156616,2.2245573243937655e-12,-34.24797655044852,108014.385742187,2.4447934662195303,5.141793335161553e-05,0.0347116537773212,0.0001202338652655,81.83592711248433,70.65846599131693,93.19826338639653,65.52821997105644,94.13892908827785,84.28847081524361,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,total,2020,14436.405647277836,9.577508465068489,19.53310244092208,-0.6452425942994666,-5.43349126564131,1.2863088777944237e-12,-42.176860821288685,110494.615234375,2.296202931809388,5.031125053934234e-05,0.0350365303400709,0.0001366909865457,81.70498962910435,70.9479015918958,93.19826338639653,50.47756874095514,64.6888567293777,69.45489628557645,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,total,2021,18273.7116394043,9.813218783605032,26.5807576060322,-12.16345820913074,-1.2544149479177258,1.43304595187425e-12,11.40760797137852,111378.57215625,0.8000000000000007,5.32082948653822e-05,0.0329952515786593,0.0001164254736806,81.57344459580149,54.70332850940666,93.19826338639653,60.492040520984084,68.08972503617944,73.92667631452002,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,urban,2018,5455.857418060304,8.60444506612836,9.771092189697717,1.6414987022225658,2.349112058467062,6.257336659644993e-13,23.253021211390745,33534.486328125,2.879800662060017,5.29959142041542e-05,0.0335818491156566,9.257683219171814e-05,52.05872291904219,52.126865671641795,91.94029850746269,54.08955223880597,14.701492537313433,53.5771144278607,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,urban,2019,6527.780815124511,8.783822319965747,19.647203270302892,0.9201062064521981,0.2987784714156616,4.1458784962677506e-13,-33.743720023800584,34163.1865234375,1.874787015256052,5.263351927952564e-05,0.0349624908218174,0.0001269726053852,52.2597871531737,60.559701492537314,90.29850746268657,68.98507462686567,93.73134328358209,84.33830845771143,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,urban,2020,8070.345375061038,8.995951557753544,23.63076524203278,-0.641186418437445,-5.43349126564131,2.481837267893496e-13,-40.137240632408236,34470.65520214843,0.8999999999999897,5.1534932353825646e-05,0.0354620595779199,0.0001465431821007,52.17617149372862,54.57089552238806,90.29850746268657,50.00000000000001,64.55223880597015,68.28358208955224,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.6_1,urban,2021,9976.081207275394,9.207945627590915,23.614055454224502,-12.167933659836393,-1.2544149479177258,2.7442368183652786e-13,10.572794351440272,34746.420443765615,0.8000000000000007,5.4475332916101326e-05,0.0332779864756591,0.0001209038466708,52.092167857623714,47.89179104477611,90.29850746268657,64.62686567164178,68.80597014925374,74.57711442786069,Binh Phuoc,South East,Dong Phu,#EC1557
VNM.10_1,VNM.10.7_1,rural,2018,3448.789291381837,8.145778518400801,14.068076590449042,1.6437251776448836,2.3185962817078076,1.3875361823293107e-12,27.269090954410792,27206.8671875,1.219517246114954,5.423820904501224e-05,0.0339225867481477,0.0001058775957382,75.60205962059621,55.792682926829265,82.46951219512195,49.054878048780495,14.176829268292682,48.56707317073171,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,rural,2019,4121.969100952149,8.32408626529231,19.519308159895953,0.8979495299753504,0.9189392759633597,9.290339323641307e-13,-33.044345495587336,27649.78515625,1.6279638728618373,5.342213739676333e-05,0.0352510744293242,0.0001316819937865,75.3079674796748,65.20579268292684,79.72560975609755,66.1280487804878,90.9298780487805,78.92784552845528,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,rural,2020,4824.925750732423,8.481550625205443,17.05390391252315,-0.645510768712565,-5.911873825730229,5.603499739668467e-13,-39.684660113445666,27898.633222656248,0.8999999999999897,5.17125486296132e-05,0.0361131494487789,0.0001508091740016,75.18747473170731,62.55716463414634,79.72560975609755,47.16463414634146,64.32926829268293,63.73983739837397,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,rural,2021,5701.280548095703,8.64844608615156,18.16307322926678,-12.04515366963892,-0.9953906468663898,6.146649503870644e-13,9.693045229521392,28121.8222884375,0.8000000000000007,5.542078098031071e-05,0.0335713608119284,0.000126114279057,75.06642289738926,50.78125,79.72560975609755,61.4329268292683,65.54878048780489,68.90243902439025,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,total,2018,23775.653060913086,10.076417355423853,9.20138864846345,1.6508408031303823,2.3189454981098034,5.696722115111516e-13,28.37217860710284,105979.491699219,2.540726355675993,5.43182712642611e-05,0.0339262929125389,0.0001037656782031,60.621537371590506,63.35021707670043,69.75397973950795,53.34298118668596,14.10998552821997,45.73564881813796,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,total,2019,27613.593490600604,10.226063448233555,16.142313398730778,0.9227118091394537,0.5640818991819563,3.8217979116608085e-13,-32.91233389245291,108627.423828125,2.4985325806440972,5.34250773366782e-05,0.035224091503629,0.0001318338471884,60.252001416932345,72.86541244573081,67.8726483357453,70.7959479015919,92.76410998552822,77.1442354076218,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,total,2020,30350.40344238282,10.320565089393785,9.911096694871668,-0.6511781493513835,-5.784558635491777,2.2701587535687362e-13,-40.59971756637935,111233.960449219,2.3995198719046984,5.18228370435543e-05,0.0360458679943187,0.0001486666890625,60.15559821466525,71.5629522431259,67.8726483357453,53.371924746743844,65.26772793053546,62.17076700434153,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,total,2021,35461.73342895509,10.4762094624987,16.84106109586192,-12.101447162673285,-1.1430107907126064,2.470383891755291e-13,8.819873846786997,112123.83213281275,0.8000000000000007,5.545235497346703e-05,0.033602551262004,0.0001265361993982,60.05874770153964,55.897250361794505,67.8726483357453,66.7727930535456,67.5108538350217,67.38543174143753,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,urban,2018,20327.86376953125,9.919747823360623,8.416135437535054,1.6544029288207973,2.3189454981098034,2.571469968439711e-13,32.607145326988274,78913.35546875,3.028518352533638,5.447980030309651e-05,0.0339337702617492,9.950479194802742e-05,32.36073619631902,64.88805970149254,66.86567164179105,56.14925373134329,14.701492537313431,45.90547263681592,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,urban,2019,23492.624389648456,10.064441795109584,15.568584362813166,0.9351066556321896,0.5640818991819563,1.7486027837706972e-13,-31.999875354107456,81193.810546875,2.8898214561768,5.3431008794401145e-05,0.0351696522675771,0.0001321402180868,31.84887525562372,74.55223880597015,64.92537313432835,72.44776119402987,92.08955223880596,76.48756218905473,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,urban,2020,25526.477691650398,10.147471533292565,8.657412080781057,-0.6540139324743177,-5.784558635491777,1.0531929821321942e-13,-39.769455252662766,81924.55484179687,0.8999999999999897,5.204534875589161e-05,0.0359101247090042,0.0001443441317293,31.79791705521472,61.436567164179095,64.92537313432835,55.7910447761194,65.22388059701493,61.980099502487555,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.7_1,urban,2021,29761.45288085939,10.300969307676725,16.59051922621597,-12.129617107685908,-1.1430107907126064,1.1311029275103685e-13,7.397499480147052,82579.95128053124,0.8000000000000007,5.551605688948418e-05,0.0336654793630337,0.0001273874421919,31.746722408755826,58.37686567164178,64.92537313432835,70.1492537313433,68.2089552238806,67.76119402985074,Binh Phuoc,South East,Dong Xoai,#EC1557
VNM.10_1,VNM.10.8_1,rural,2018,3793.025070190432,8.240919151261158,29.21540023469953,1.7646548775583248,3.082263236162497,1.918612872169543e-12,36.31784819144779,98767.234375,2.190702753736695,5.460514462146088e-05,0.0338798815859517,9.627104456052492e-05,77.36247576902743,80.1829268292683,86.1280487804878,46.06707317073172,9.375,47.1900406504065,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,rural,2019,4333.352142333985,8.374096688304755,14.245280802123084,0.7374709701484683,2.4007183385274855,1.3348562792325623e-12,-30.42597083573594,101633.21875,2.90175622830382,5.392379440118407e-05,0.0355344686547544,0.0001233511533872,77.05627459810852,83.26981707317073,82.77439024390245,63.32317073170732,81.32621951219511,75.8079268292683,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,rural,2020,4487.390441894533,8.409026618436007,3.5547145604829966,-0.7911517283217595,-5.461750702555346,8.22345259309493e-13,-38.39447196650436,102547.91771874999,0.8999999999999897,5.296656767344694e-05,0.0364306433224994,0.000140174328136,76.93298455875154,71.93216463414633,82.77439024390245,43.26219512195122,65.16768292682926,63.73475609756097,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,rural,2021,6822.184387207034,8.827934990934505,52.030104702161225,-11.998745425936564,-2.2743517096004306,8.77887685889332e-13,6.75414930055982,103368.30106049999,0.8000000000000007,5.694358481713951e-05,0.0340655262770749,0.0001151749794892,76.80912245361195,74.63795731707317,82.77439024390245,62.37804878048781,71.41768292682926,72.1900406504065,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,total,2018,7935.107555389407,8.979052187423077,35.30216322463395,1.7529002824587359,3.0146023055540816,1.7185325749018642e-12,35.357899703170894,120657.448974609,2.8954797762100304,5.462034498822701e-05,0.0338986793419261,9.621491109967578e-05,75.90239695579501,69.42836468885673,88.71201157742402,45.03617945007236,9.261939218523878,47.67004341534008,Binh Phuoc,South East,Hon Quan,#EC1557
VNM.10_1,VNM.10.8_1,total,2019,9740.61557006836,9.184059594851888,22.75341578013872,0.7378232248607564,2.4007183385274855,1.1915853164576633e-12,-30.662628462209508,124631.971679688,3.294054978665595,5.3952298435626425e-05,0.0355301969803995,0.0001236922348989,75.62047014474199,71.92474674384948,86.68596237337192,61.910274963820555,81.76555716353111,76.78726483357453,Binh Phuoc,South East,Hon Quan,#EC1557
